Name,Att.rush,Yds.rush,TD.rush,Rec.catch,Yds.catch,TD.catch,Cmp.pass,Att.pass,Yds.pass,TD.pass,Int.pass,FGA,FGM,XPM,Fmb,Tm,Pos
Justin Hunter,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,PIT,NA
Justin Jackson,5,7,0,2,19,0,0,0,0,0,0,0,0,0,0,LAC,NA
Justin Tucker,0,0,0,0,0,0,0,0,0,0,0,18,16,21,0,BAL,k
Justin Watson,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,TAM,NA
Ka'imi Fairbairn,0,0,0,0,0,0,0,0,0,0,0,22,19,21,0,HOU,k
Kalen Ballage,4,8,0,3,23,0,0,0,0,0,0,0,0,0,0,MIA,NA
Kamar Aiken,0,0,0,6,53,0,0,0,0,0,0,0,0,0,0,PHI,wr
Kapri Bibbs,16,84,2,8,77,1,0,0,0,0,0,0,0,0,0,WAS,RB
Kareem Hunt,167,754,7,23,337,6,0,0,0,0,0,0,0,0,0,KAN,rb
Keelan Cole,0,0,0,29,375,1,0,0,0,0,0,0,0,0,2,JAX,wr
Keenan Allen,7,74,0,53,687,2,0,0,0,0,0,0,0,0,3,LAC,wr
Keith Kirkwood,0,0,0,2,45,0,0,0,0,0,0,0,0,0,0,NOR,NA
Keith Smith,1,0,0,4,22,0,0,0,0,0,0,0,0,0,0,OAK,fb
Keke Coutee,3,0,0,21,196,1,0,0,0,0,0,0,0,0,0,HOU,wr
Kelvin Benjamin,0,0,0,20,302,1,0,0,0,0,0,0,0,0,0,BUF,wr
Kendrick Bourne,0,0,0,23,230,3,0,0,0,0,0,0,0,0,0,SFO,wr
Kenjon Barner,19,71,0,0,0,0,0,0,0,0,0,0,0,0,0,NWE,RB
Kenneth Dixon,13,44,1,0,0,0,0,0,0,0,0,0,0,0,0,BAL,RB
Kenny Golladay,1,8,0,39,601,4,0,0,0,0,0,0,0,0,1,DET,wr
Kenny Stills,0,0,0,19,326,4,0,0,0,0,0,0,0,0,0,MIA,wr
Kenyan Drake,81,376,3,33,234,2,0,0,0,0,0,0,0,0,1,MIA,rb
Kerryon Johnson,103,554,2,30,203,1,0,0,0,0,0,0,0,0,1,DET,rb/wr
Kevin Byard,0,0,0,0,0,0,1,1,66,1,0,0,0,0,0,TEN,fs
Kevin White,0,0,0,3,70,0,0,0,0,0,0,0,0,0,0,CHI,NA
KhaDarel Hodge,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,LAR,NA
Khari Lee,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,BUF,NA
Kirk Cousins,27,81,1,1,-1,0,259,363,2685,17,5,0,0,0,8,MIN,qb
Kyle Juszczyk,6,21,0,23,265,1,0,0,0,0,0,0,0,0,1,SFO,fb
Kyle Rudolph,0,0,0,34,349,2,0,0,0,0,0,0,0,0,0,MIN,te
Lamar Jackson,28,139,1,0,0,0,7,12,87,1,0,0,0,0,2,BAL,RB
Lamar Miller,125,525,2,13,105,1,0,0,0,0,0,0,0,0,1,HOU,rb
Lance Kendricks,0,0,0,9,91,1,0,0,0,0,0,0,0,0,0,GNB,te
Laquon Treadwell,0,0,0,27,253,1,0,0,0,0,0,0,0,0,0,MIN,wr
Larry Fitzgerald,0,0,0,40,407,2,0,0,0,0,0,0,0,0,0,ARI,wr
Latavius Murray,92,417,5,18,132,0,0,0,0,0,0,0,0,0,0,MIN,rb
Lee Smith,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,OAK,te
LeGarrette Blount,71,182,3,5,39,0,0,0,0,0,0,0,0,0,1,DET,rb
Leonard Fournette,44,124,1,9,75,1,0,0,0,0,0,0,0,0,0,JAX,rb
Leonte Carroo,1,14,0,1,20,0,0,0,0,0,0,0,0,0,0,MIA,NA
LeSean McCoy,111,380,2,24,191,0,0,0,0,0,0,0,0,0,0,BUF,qb/rb
Levine Toilolo,0,0,0,5,47,0,0,0,0,0,0,0,0,0,0,DET,te
Logan Cooke,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,JAX,p
Logan Paulsen,0,0,0,5,51,1,0,0,0,0,0,0,0,0,0,ATL,te
Logan Thomas,0,0,0,11,72,0,1,1,15,0,0,0,0,0,0,BUF,te
Luke Stocker,0,0,0,8,79,1,0,0,0,0,0,0,0,0,0,TEN,te
Luke Willson,0,0,0,11,75,0,0,0,0,0,0,0,0,0,0,DET,te
Malcolm Brown,37,189,0,5,52,1,0,0,0,0,0,0,0,0,0,LAR,RB
Marcedes Lewis,0,0,0,2,35,0,0,0,0,0,0,0,0,0,0,GNB,te
Marcus Johnson,1,-2,0,6,102,1,0,0,0,0,0,0,0,0,0,IND,NA
Marcus Kemp,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,KAN,NA
Marcus Mariota,43,238,2,1,21,0,136,203,1498,7,5,0,0,0,5,TEN,qb
Marcus Murphy,36,198,0,10,18,0,0,0,0,0,0,0,0,0,1,BUF,RB
Mark Andrews,0,0,0,21,244,2,0,0,0,0,0,0,0,0,0,BAL,te
Mark Ingram,63,285,2,11,120,1,0,0,0,0,0,0,0,0,2,NOR,rb
Mark Walton,13,24,0,5,41,0,0,0,0,0,0,0,0,0,0,CIN,RB
Marlon Mack,78,410,3,8,65,1,0,0,0,0,0,0,0,0,0,IND,rb
Marquez Valdes-Scantling,0,0,0,23,402,2,0,0,0,0,0,0,0,0,0,GNB,wr
Marquise Goodwin,4,9,0,17,339,4,0,0,0,0,0,0,0,0,0,SFO,wr
Marshawn Lynch,90,376,3,15,84,0,0,0,0,0,0,0,0,0,0,OAK,rb
Martavis Bryant,3,23,0,19,266,0,0,0,0,0,0,0,0,0,1,OAK,wr
Marvin Hall,0,0,0,9,139,1,0,0,0,0,0,0,0,0,0,ATL,NA
Marvin Jones,0,0,0,35,508,5,0,0,0,0,0,0,0,0,0,DET,wr
Mason Crosby,0,0,0,0,0,0,0,0,0,0,0,24,19,20,0,GNB,k
Matt Barkley,3,-2,0,0,0,0,15,25,232,2,0,0,0,0,0,BUF,qb
Matt Breida,113,632,3,15,124,2,0,0,0,0,0,0,0,0,1,SFO,rb/wr
Matt Bryant,0,0,0,0,0,0,0,0,0,0,0,9,9,16,0,ATL,k
Matt Cassel,1,-1,0,0,0,0,2,6,14,0,1,0,0,0,0,DET,NA
Matthew McCrane,0,0,0,0,0,0,0,0,0,0,0,9,5,5,0,OAK,k
Matthew Stafford,18,58,0,0,0,0,221,331,2385,16,8,0,0,0,5,DET,qb
Matt LaCosse,0,0,0,10,128,0,0,0,0,0,0,0,0,0,0,DEN,WR
Matt Lengel,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,CIN,te
Matt Prater,0,0,0,0,0,0,0,0,0,0,0,20,17,19,0,DET,k
Matt Ryan,19,80,2,0,0,0,251,353,3015,21,3,0,0,0,4,ATL,qb
Matt Schaub,1,0,0,1,-7,0,5,7,20,0,0,0,0,0,1,ATL,NA
Maurice Harris,2,10,0,26,278,0,0,0,0,0,0,0,0,0,0,WAS,wr
Maxx Williams,2,8,0,14,127,0,0,0,0,0,0,0,0,0,0,BAL,te
Melvin Gordon,125,672,7,36,361,4,0,0,0,0,0,0,0,0,1,LAC,rb
Melvin Ingram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAC,de
Michael Burton,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,CHI,fb
Michael Crabtree,0,0,0,41,472,2,0,0,0,0,0,0,0,0,0,BAL,wr
Michael Dickson,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,p/te
Michael Floyd,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,WAS,wr
Michael Gallup,0,0,0,15,275,1,0,0,0,0,0,0,0,0,0,DAL,wr
Michael Roberts,0,0,0,6,84,3,0,0,0,0,0,0,0,0,0,DET,te
Michael Thomas,0,0,0,78,950,7,0,0,0,0,0,0,0,0,2,NOR,wr
Mike Badgley,0,0,0,0,0,0,0,0,0,0,0,5,5,9,0,LAC,k
Mike Boone,11,47,0,2,1,0,0,0,0,0,0,0,0,0,0,MIN,RB
Mike Davis,78,346,3,21,110,1,0,0,0,0,0,0,0,0,0,SEA,rb
Mike Evans,0,0,0,50,837,4,0,0,0,0,0,0,0,0,2,TAM,wr
Mike Gesicki,0,0,0,17,151,0,0,0,0,0,0,0,0,0,0,MIA,te
Mike Gillislee,16,43,0,1,9,0,0,0,0,0,0,0,0,0,1,NOR,RB
Mike Nugent,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,OAK,k
Mike Williams,4,16,0,18,338,5,0,0,0,0,0,0,0,0,0,LAC,wr
Mitchell Trubisky,41,320,3,0,0,0,190,290,2304,19,7,0,0,0,4,CHI,qb
Mo Alie-Cox,0,0,0,6,112,2,0,0,0,0,0,0,0,0,0,IND,NA
Mohamed Sanu,1,-4,0,34,416,3,0,0,0,0,0,0,0,0,1,ATL,wr
Nathan Peterman,10,50,1,0,0,0,44,81,296,1,7,0,0,0,0,BUF,qb
Neal Sterling,0,0,0,6,47,0,0,0,0,0,0,0,0,0,0,NYJ,te
Nelson Agholor,3,32,0,46,455,1,1,1,15,0,0,0,0,0,1,PHI,wr
Nick Bellore,1,0,0,1,-5,0,0,0,0,0,0,0,0,0,0,DET,fb
Nick Boyle,0,0,0,14,136,0,0,0,0,0,0,0,0,0,0,BAL,te
Nick Chubb,94,579,5,6,48,1,0,0,0,0,0,0,0,0,0,CLE,rb
Nick Foles,4,7,0,1,10,0,54,82,451,1,1,0,0,0,2,PHI,qb
Nick Mullens,6,-2,0,0,0,0,43,61,512,4,2,0,0,0,1,SFO,qb
Nick O'Leary,0,0,0,7,77,1,0,0,0,0,0,0,0,0,0,MIA,te
Nick Vannett,0,0,0,20,186,2,0,0,0,0,0,0,0,0,1,SEA,te
Nick Williams,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,2TM,NA
Niles Paul,1,-3,0,10,98,0,0,0,0,0,0,0,0,0,0,JAX,te
Nyheim Hines,55,241,1,37,206,2,0,0,0,0,0,0,0,0,0,IND,rb
Odell Beckham Jr.,4,8,0,65,858,4,1,1,57,1,0,0,0,0,2,NYG,rb/wr
O.J. Howard,0,0,0,29,487,5,0,0,0,0,0,0,0,0,0,TAM,te
Orson Charles,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,CLE,te
Patrick DiMarco,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,BUF,fb
Patrick Mahomes,36,158,2,0,0,0,231,345,3150,31,7,0,0,0,5,KAN,qb
Paul Richardson,2,9,0,20,262,2,0,0,0,0,0,0,0,0,0,WAS,wr
Peyton Barber,117,437,1,9,51,1,0,0,0,0,0,0,0,0,0,TAM,rb
Phil Dawson,0,0,0,0,0,0,0,0,0,0,0,6,4,14,0,ARI,k
Philip Rivers,12,0,0,0,0,0,183,272,2459,21,4,0,0,0,1,LAC,qb
Phillip Dorsett,0,0,0,25,246,2,0,0,0,0,0,0,0,0,0,NWE,wr
Phillip Lindsay,110,591,3,20,160,1,0,0,0,0,0,0,0,0,0,DEN,rb
Pierre Garcon,0,0,0,24,286,1,0,0,0,0,0,0,0,0,0,SFO,wr
Quincy Enunwa,1,0,0,29,345,1,0,0,0,0,0,0,0,0,2,NYJ,wr
Raheem Mostert,34,261,1,6,25,0,0,0,0,0,0,0,0,0,1,SFO,RB
Randall Cobb,0,0,0,26,258,1,0,0,0,0,0,0,0,0,2,GNB,wr
Randy Bullock,0,0,0,0,0,0,0,0,0,0,0,11,9,28,0,CIN,k
Rashaad Penny,54,254,1,9,75,0,0,0,0,0,0,0,0,0,0,SEA,RB
Rashad Greene,0,0,0,3,28,0,0,0,0,0,0,0,0,0,1,JAX,NA
Rashard Higgins,0,0,0,20,291,2,0,0,0,0,0,0,0,0,1,CLE,wr
Raven Greene,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB,NA
Ray-Ray McCloud,1,-3,0,4,31,0,0,0,0,0,0,0,0,0,2,BUF,fb
Rex Burkhead,24,86,0,3,31,0,0,0,0,0,0,0,0,0,1,NWE,rb
Rhett Ellison,0,0,0,14,123,1,0,0,0,0,0,0,0,0,0,NYG,te
Richie James,0,0,0,3,67,0,0,0,0,0,0,0,0,0,0,SFO,wr
Ricky Ortiz,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,ATL,fb
Ricky Seals-Jones,0,0,0,24,267,1,0,0,0,0,0,0,0,0,0,ARI,te
Rico Gathers,0,0,0,2,46,0,0,0,0,0,0,0,0,0,0,DAL,te
Rishard Matthews,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,2TM,NA
Robbie Gould,0,0,0,0,0,0,0,0,0,0,0,22,21,19,0,SFO,k
Robby Anderson,2,-8,0,21,346,3,0,0,0,0,0,0,0,0,2,NYJ,wr
Robert Foster,0,0,0,5,135,0,0,0,0,0,0,0,0,0,0,BUF,wr
Robert Kelley,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,NA
Robert Turbin,4,10,0,1,3,0,0,0,0,0,0,0,0,0,1,IND,NA
Robert Woods,13,111,0,55,832,3,0,0,0,0,0,0,0,0,0,LAR,wr
Rob Gronkowski,0,0,0,29,448,1,0,0,0,0,0,0,0,0,1,NWE,te
Roc Thomas,8,30,0,2,21,0,0,0,0,0,0,0,0,0,0,MIN,NA
Rod Smith,17,49,0,3,22,0,0,0,0,0,0,0,0,0,0,DAL,RB
Rod Streater,1,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,NA
Ronald Jones II,19,42,1,6,34,0,0,0,0,0,0,0,0,0,0,TAM,RB
Roosevelt Nix,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,PIT,NA
Ross Dwelley,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,SFO,NA
Royce Freeman,71,309,4,4,21,0,0,0,0,0,0,0,0,0,0,DEN,rb
Russell Gage,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,ATL,NA
Russell Shepard,0,0,0,4,61,0,0,0,0,0,0,0,0,0,0,NYG,NA
Russell Wilson,33,210,0,0,0,0,163,247,1967,21,5,0,0,0,9,SEA,qb
Ryan Fitzpatrick,32,138,1,0,0,0,151,225,2199,17,9,0,0,0,4,TAM,qb
Ryan Grant,0,0,0,27,276,1,0,0,0,0,0,0,0,0,0,IND,wr
Ryan Griffin,0,0,0,11,153,0,0,0,0,0,0,0,0,0,0,HOU,te
Ryan Kelly,0,0,0,1,-4,0,0,0,0,0,0,0,0,0,1,IND,c
Ryan Succop,0,0,0,0,0,0,0,0,0,0,0,20,17,15,0,TEN,k
Ryan Switzer,4,14,0,18,119,1,0,0,0,0,0,0,0,0,0,PIT,wr
Ryan Tannehill,19,91,0,0,0,0,85,129,972,8,5,0,0,0,4,MIA,qb
Samaje Perine,5,25,0,3,5,0,0,0,0,0,0,0,0,0,0,WAS,NA
Sam Bradford,2,7,0,0,0,0,50,80,400,2,4,0,0,0,3,ARI,qb
Sam Darnold,30,61,1,0,0,0,159,289,1934,11,14,0,0,0,4,NYJ,qb
Sam Ficken,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,LAR,k
Sammie Coates,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,HOU,NA
Sammy Watkins,5,52,0,39,515,3,0,0,0,0,0,0,0,0,1,KAN,wr
Sam Shields,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,LAR,rcb
Saquon Barkley,131,586,5,62,530,2,0,0,0,0,0,0,0,0,0,NYG,rb
Scott Simonson,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,NYG,te
Sean Mannion,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LAR,NA
Sebastian Janikowski,0,0,0,0,0,0,0,0,0,0,0,14,10,27,0,SEA,k
Seth Devalve,0,0,0,3,54,1,0,0,0,0,0,0,0,0,0,CLE,te
Seth Roberts,0,0,0,21,227,2,0,0,0,0,0,0,0,0,0,OAK,wr
Shaun Wilson,6,29,0,3,5,0,0,0,0,0,0,0,0,0,0,TAM,NA
Shelton Gibson,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,PHI,NA
Sony Michel,106,453,4,4,31,0,0,0,0,0,0,0,0,0,1,NWE,rb
Spencer Pulley,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,NYG,c
Spencer Ware,22,124,1,14,165,0,0,0,0,0,0,0,0,0,0,KAN,RB
Stefon Diggs,7,36,0,58,587,4,0,0,0,0,0,0,0,0,0,MIN,wr
Stephen Gostkowski,0,0,0,0,0,0,0,0,0,0,0,22,19,31,0,NWE,k
Sterling Shepard,1,27,0,42,551,3,0,0,0,0,0,0,0,0,1,NYG,wr
Stevan Ridley,18,56,0,3,18,0,0,0,0,0,0,0,0,0,1,PIT,RB
Steven Hauschka,0,0,0,0,0,0,0,0,0,0,0,16,15,12,0,BUF,k
Tajae Sharpe,1,16,0,17,222,1,0,0,0,0,0,0,0,0,0,TEN,wr
Taquan Mizzell,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,CHI,wr
Tarik Cohen,56,244,2,37,435,3,0,0,0,0,0,0,0,0,3,CHI,rb/wr
Tavon Austin,6,55,0,7,130,2,0,0,0,0,0,0,0,0,0,DAL,NA
Tavon Wilson,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,db/ss
Taylor Gabriel,6,36,0,37,426,2,0,0,0,0,0,0,0,0,0,CHI,wr
Taylor Heinicke,2,-2,0,0,0,0,1,1,13,0,0,0,0,0,0,CAR,NA
Taysom Hill,27,157,1,2,1,0,2,4,54,0,0,0,0,0,1,NOR,te
Taywan Taylor,0,0,0,21,214,1,0,0,0,0,0,0,0,0,1,TEN,wr
Teddy Bridgewater,6,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,NOR,NA
Ted Ginn,3,26,0,12,135,2,0,0,0,0,0,0,0,0,1,NOR,wr
Terrance Williams,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,DAL,wr
Terrelle Pryor,1,-1,0,16,252,2,0,0,0,0,0,0,0,0,0,2TM,WR
Tevin Coleman,106,442,2,23,224,4,0,0,0,0,0,0,0,0,1,ATL,rb
Theo Riddick,8,30,0,36,234,0,0,0,0,0,0,0,0,0,0,DET,rb/wr
Tim Patrick,1,13,0,4,73,1,0,0,0,0,0,0,0,0,0,DEN,wr
Tim White,0,0,0,1,14,0,0,0,0,0,0,0,0,0,1,BAL,NA
T.J. Jones,0,0,0,6,61,0,0,0,0,0,0,0,0,0,0,DET,NA
T.J. Logan,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,ARI,NA
T.J. Yeldon,84,346,1,42,397,4,0,0,0,0,0,0,0,0,1,JAX,rb
Todd Gurley,198,988,13,40,402,4,0,0,0,0,0,0,0,0,1,LAR,rb
Tom Brady,19,28,2,1,6,0,242,371,2748,17,7,0,0,0,4,NWE,qb
Tommy Bohanon,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,JAX,fb
Torrey Smith,0,0,0,16,171,2,0,0,0,0,0,0,0,0,0,CAR,wr
Travis Benjamin,3,15,0,3,16,0,0,0,0,0,0,0,0,0,0,LAC,wr
Travis Kelce,0,0,0,57,787,6,0,0,0,0,0,0,0,0,1,KAN,te
Tre Madden,3,3,0,1,7,0,0,0,0,0,0,0,0,0,0,SEA,fb
Trenton Cannon,18,59,0,10,107,0,0,0,0,0,0,0,0,0,0,NYJ,RB
Trent Taylor,0,0,0,19,150,1,0,0,0,0,0,0,0,0,1,SFO,WR
Tre'Quan Smith,0,0,0,12,214,3,0,0,0,0,0,0,0,0,0,NOR,wr
Trey Burton,1,2,0,33,411,5,0,0,0,0,0,0,0,0,0,CHI,te
T.Y. Hilton,0,0,0,29,430,4,0,0,0,0,0,0,0,0,0,IND,wr
Tyler Boyd,2,3,0,52,685,5,0,0,0,0,0,0,0,0,0,CIN,wr
Tyler Conklin,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,MIN,te
Tyler Eifert,0,0,0,15,179,1,0,0,0,0,0,0,0,0,0,CIN,te
Tyler Ervin,0,0,0,3,35,0,0,0,0,0,0,0,0,0,1,HOU,NA
Tyler Higbee,0,0,0,11,135,2,0,0,0,0,0,0,0,0,0,LAR,te
Tyler Kroft,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,CIN,te
Tyler Lockett,6,49,0,33,483,7,0,0,0,0,0,0,0,0,1,SEA,wr
Ty Montgomery,26,105,1,15,170,0,0,0,0,0,0,0,0,0,2,GNB,RB
Tyreek Hill,13,81,0,55,891,9,0,0,0,0,0,0,0,0,0,KAN,wr
Tyrell Williams,2,15,0,26,497,5,0,0,0,0,0,0,0,0,1,LAC,wr
Tyrod Taylor,16,125,1,0,0,0,42,85,473,2,2,0,0,0,3,CLE,qb
Tyrone Swoopes,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,SEA,te
Vance McDonald,0,0,0,30,390,2,0,0,0,0,0,0,0,0,2,PIT,te
Vernon Davis,0,0,0,15,232,1,0,0,0,0,0,0,0,0,0,WAS,te/wr
Victor Bolden,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,SFO,NA
Virgil Green,0,0,0,13,162,1,0,0,0,0,0,0,0,0,0,LAC,te
Vyncint Smith,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,HOU,wr
Wayne Gallman,17,51,0,8,62,0,0,0,0,0,0,0,0,0,1,NYG,rb
Wendell Smallwood,62,261,1,18,173,2,0,0,0,0,0,0,0,0,2,PHI,rb
Will Dissly,0,0,0,8,156,2,0,0,0,0,0,0,0,0,0,SEA,te
Will Fuller,0,0,0,32,503,4,0,0,0,0,0,0,0,0,0,HOU,wr
Willie Snead,1,13,0,45,448,1,0,0,0,0,0,0,0,0,0,BAL,wr
Wil Lutz,0,0,0,0,0,0,0,0,0,0,0,20,19,33,0,NOR,k
Xavier Grimble,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,PIT,te
Zach Ertz,0,0,0,75,789,5,0,0,0,0,0,0,0,0,0,PHI,te
Zach Line,2,13,0,4,13,1,0,0,0,0,0,0,0,0,0,NOR,fb
Zach Pascal,1,8,0,15,120,1,0,0,0,0,0,0,0,0,0,IND,wr
Zach Zenner,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,NA
Zane Gonzalez,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,CLE,k
Zay Jones,1,0,0,37,392,2,0,0,0,0,0,0,0,0,1,BUF,wr
